,product_id,customer_id,campaign_id,clicks,original_price,discount_price,click_revenue,disc,cluster
166,79507,171.0,10875.5,35.1,1947420.0,1752680.0,61519068.0,0.09999897300017459,1
168,79509,171.0,10522.0,8.25,1155310.0,1039780.0,8578185.0,0.09999913443145128,1
169,79510,171.0,10760.222222222223,7.222222222222222,1314220.0,1182800.0,8542444.444444444,0.0999984781847788,1
170,79512,171.0,10676.555555555555,5.0,1350050.0,1215050.0,6075250.0,0.09999629643346543,1
171,79513,171.0,10676.555555555555,3.6666666666666665,3455550.0,3110000.0,11403333.333333334,0.09999855305233608,1
172,79514,171.0,10631.0,5.5,286660.0,258000.0,1419000.0,0.09997906928068093,2
174,79516,171.0,10725.125,5.625,2365590.0,2129040.0,11975850.0,0.0999961954522973,1
175,79517,171.0,10857.111111111111,3.888888888888889,873330.0,786000.0,3056666.6666666665,0.09999656487238501,2
176,79518,171.0,10676.555555555555,2.2222222222222223,3455550.0,3110000.0,6911111.111111111,0.09999855305233608,1
177,79519,171.0,10631.0,4.5,884110.0,795700.0,3580650.0,0.0999988689190259,2
178,79520,171.0,10899.42857142857,3.0,400000.0,360000.0,1080000.0,0.09999999999999999,2
179,79521,171.0,10819.166666666666,2.6666666666666665,3189950.0,2870960.0,7655893.333333333,0.09999843257731313,1
180,79522,171.0,10907.666666666666,2.0,1899630.0,1709670.0,3419340.0,0.09999842074509246,1
181,79523,171.0,10813.0,3.4,1804050.0,1623650.0,5520410.0,0.0999972284581913,1
182,79524,171.0,10050.75,4.5,2270010.0,2043010.0,9193545.0,0.09999955947330628,1
183,79525,171.0,9537.2,3.4,2100350.0,1890320.0,6427088.0,0.09999761944437832,1
184,79526,171.0,10147.0,3.6666666666666665,179000.0,161100.0,590700.0,0.09999999999999999,2
185,79527,171.0,10447.857142857143,3.857142857142857,189000.0,189000.0,729000.0,0.0,2
186,79528,171.0,9711.6,3.4,310000.0,310000.0,1054000.0,0.0,2
187,79529,171.0,10321.285714285714,5.714285714285714,360000.0,360000.0,2057142.857142857,0.0,2
188,79530,171.0,7881.0,1153.0,34000.0,29070.0,33517710.0,0.145,0
189,79531,171.0,7881.0,318.0,54000.0,46170.0,14682060.0,0.145,2
190,79532,171.0,7881.0,122.0,58000.0,49590.0,6049980.0,0.145,2
191,79533,171.0,7881.0,119.0,29000.0,24800.0,2951200.0,0.14482758620689656,2
192,79534,171.0,7881.0,59.0,29000.0,24800.0,1463200.0,0.14482758620689656,2
193,79535,171.0,7881.0,53.0,34000.0,29070.0,1540710.0,0.145,2
194,79536,171.0,7881.0,34.0,39000.0,33350.0,1133900.0,0.14487179487179488,2
195,79537,171.0,7881.0,279.0,9900.0,9900.0,2762100.0,0.0,2
196,79538,171.0,7882.0,73.0,499000.0,449100.0,32784300.0,0.1,2
197,79579,171.0,10155.916666666666,102.91666666666667,72600.0,60000.0,6175000.0,0.17355371900826452,2
198,79580,171.0,10104.454545454546,50.18181818181818,121000.0,96930.0,4864123.636363637,0.19892561983471072,2
199,79581,171.0,10104.454545454546,21.272727272727273,74330.0,66900.0,1423145.4545454546,0.09995963944571505,2
200,79583,171.0,10155.916666666666,20.666666666666668,71900.0,57600.0,1190400.0,0.1988873435326843,2
201,79584,171.0,8098.0,4.0,22220.0,18000.0,72000.0,0.18991899189918993,2
202,79587,171.0,10053.0,99.5,385000.0,338800.0,33710600.0,0.12,2
203,79590,171.0,10053.0,19.5,385800.0,338800.0,6606600.0,0.12182477967858994,2
204,79597,171.0,8519.0,1.0,237000.0,208560.0,208560.0,0.12,2
205,79598,171.0,11023.0,1.0,294800.0,265320.0,265320.0,0.1,2
206,79619,171.0,10008.103448275862,125.72413793103448,418000.0,397100.0,49925055.172413796,0.050000000000000024,2
207,79620,171.0,10008.103448275862,56.827586206896555,827000.0,785650.0,44646593.10344828,0.050000000000000024,2
208,79621,171.0,9957.857142857143,34.75,1235000.0,1173250.0,40770437.5,0.050000000000000024,1
209,79622,171.0,10008.103448275862,24.0,2054000.0,1951300.0,46831200.0,0.050000000000000024,1
210,79623,171.0,9504.681818181818,8.0,2403000.0,2258820.0,18070560.0,0.06000000000000003,1
215,79633,171.0,11424.5,7.5,536000.0,503840.0,3778800.0,0.06,2
217,79635,171.0,8952.57142857143,33.285714285714285,3249000.0,2924100.0,97330757.14285715,0.09999999999999999,1
218,79636,171.0,8918.166666666666,14.166666666666666,3509000.0,3158100.0,44739750.0,0.09999999999999999,1
219,79637,171.0,9938.777777777777,4.555555555555555,2739000.0,2465100.0,11229900.0,0.09999999999999999,1
220,79638,171.0,9955.1,6.9,2059000.0,1853100.0,12786390.0,0.09999999999999999,1
221,79639,171.0,9938.777777777777,5.333333333333333,2559000.0,2303100.0,12283200.0,0.09999999999999999,1
222,79640,171.0,10025.818181818182,28.09090909090909,2779000.0,2501100.0,70258172.72727273,0.09999999999999999,1
223,79641,171.0,10025.818181818182,25.0,2829000.0,2546100.0,63652500.0,0.09999999999999999,1
224,79642,171.0,10217.8,17.6,3139000.0,2825100.0,49721760.0,0.09999999999999999,1
225,79643,171.0,10025.818181818182,10.363636363636363,3219000.0,2897100.0,30024490.90909091,0.09999999999999999,1
226,79644,171.0,10103.0,8.0,949000.0,854100.0,6832800.0,0.09999999999999999,2
227,79645,171.0,9870.57142857143,7.714285714285714,1089000.0,980100.0,7560771.428571428,0.09999999999999999,1
228,79646,171.0,10166.0,12.9,759000.0,683100.0,8811990.0,0.09999999999999999,2
229,79647,171.0,9839.5,7.875,899000.0,809100.0,6371662.5,0.09999999999999999,2
230,79648,171.0,10274.5,1.625,2579000.0,2321100.0,3771787.5,0.09999999999999999,1
231,79649,171.0,9840.285714285714,2.142857142857143,2649000.0,2384100.0,5108785.714285715,0.09999999999999999,1
232,79650,171.0,10375.57142857143,2.142857142857143,2679000.0,2411100.0,5166642.857142857,0.09999999999999999,1
233,79651,171.0,9929.714285714286,2.2857142857142856,3309000.0,2978100.0,6807085.714285715,0.09999999999999999,1
234,79652,171.0,9922.75,1.5,1649000.0,1484100.0,2226150.0,0.1,1
235,79653,171.0,10067.0,2.3333333333333335,1759000.0,1583100.0,3693900.0,0.10000000000000002,1
236,79654,171.0,10392.333333333334,2.0,1109000.0,998100.0,1996200.0,0.09999999999999999,1
237,79655,171.0,10200.166666666666,1.6666666666666667,1579000.0,1421100.0,2368500.0,0.09999999999999999,1
238,79656,171.0,9722.0,3.6,1999000.0,1799100.0,6476760.0,0.1,1
239,79657,171.0,10130.25,2.5,1789000.0,1610100.0,4025250.0,0.1,1
240,79658,171.0,9836.666666666666,1.8333333333333333,2999000.0,2699100.0,4948350.0,0.09999999999999999,1
