,customer_id,campaign_id,activity_type,viewers,pageviews,duration,chats,likes,date,clicks,original_price,discount_price,click_revenue,product_id
1023,171,8794,live,4804,5681,996774.711,56,5319,2023-07-07,2253,31000,24900,56099700,1
1024,51,7671,live,4805,6970,2116511.563,8040,25856,2023-05-18,12489,6382000,4995550,1639306450,34
1025,51,7080,live,4830,5637,898238.824,2260,11404,2023-04-11,4614,2327000,1875640,766707760,13
1026,141,7780,live,4831,9497,573673.677,85,2310,2023-05-17,4155,2974000,1132380,170799840,26
1027,141,7611,live,4836,10282,485016.874,61,12196,2023-05-06,4763,2195000,543000,159204000,15
1028,51,8813,live,4840,7000,2003216.143,6092,25182,2023-07-04,11309,2566000,2437700,900513550,37
1029,51,7050,live,4846,6274,1383216.016,7924,16528,2023-04-06,5493,7776000,6437600,1659791000,22
1030,82,7447,live,4853,5723,1230536.806,1022,8902,2023-05-02,5212,8093000,6877500,581621750,57
1031,20,5970,live,4867,7187,969528.795,257,2813,2023-02-01,5305,17681800,12755000,1563875500,54
1032,171,10714,live,4889,5534,849589.362,56,724,2023-08-14,1219,2732000,2732000,295601000,8
1033,141,11545,live,4991,6604,289727.064,48,1265,2023-09-13,1811,4130000,1300600,86369500,30
1034,51,5332,live,5001,5972,1062130.746,3747,10223,2022-12-21,1448,7052900,5821215,260787100,28
1035,51,7024,live,5036,6053,1082890.999,1916,3250,2023-04-04,4816,4371800,3485243,517811949,31
1036,141,8549,live,5051,10129,516509.833,53,1649,2023-06-22,6298,359500,123900,154237400,5
1037,82,11061,live,5057,6485,1033509.233,1309,10665,2023-09-07,11021,5463000,4797950,1490530700,41
1038,171,9147,live,5084,5783,1004036.43,59,370,2023-07-18,1472,628000,584040,428346840,2
1039,141,7931,live,5096,9177,536190.423,42,1587,2023-05-28,4213,239700,170840,268620600,3
1040,51,6464,live,5098,6910,1506149.398,7743,8652,2023-03-02,7217,3943000,3656250,1598155550,16
1041,51,4054,live,5105,6433,1627591.158,18104,8799,2022-11-24,1699,4353000,3719800,354835800,24
1042,17,10950,live,5132,6778,1732572.451,240,11541,2023-08-24,4281,13775000,13775000,2161485000,26
1043,141,7197,live,5138,9584,524229.863,57,7720,2023-04-16,4735,346000,276800,349900000,4
1044,20,8000,live,5162,8114,1027195.716,215,3140,2023-06-07,8399,8308000,5608280,1857665640,25
1045,141,8766,live,5170,9945,561662.48,82,2044,2023-06-27,5461,2027000,552500,228296900,13
1046,141,10805,live,5171,7007,321410.53,16,5726,2023-08-20,2440,377700,286160,140705840,5
1047,29,5315,live,5180,13016,901377.69,250,6446,2022-12-22,377,626000,226340,17320660,5
1048,10,12200,live,5194,6752,581249.414,674,18406,2023-10-19,7266,365000,148240,130571320,10
1049,29,5870,live,5201,12254,922176.492,219,3216,2023-01-12,1887,1147000,840780,217780500,6
1050,51,6886,live,5211,6511,1382340.295,6337,12037,2023-03-29,6424,5304000,4416800,1189506200,26
1051,141,8478,live,5216,11538,593669.366,170,8316,2023-06-15,5370,2470000,983800,295538600,17
1052,141,7563,live,5243,12860,771682.426,70,2488,2023-05-03,7645,2100000,631200,252646800,20
1053,141,7429,live,5275,12118,742472.377,106,2978,2023-04-26,8362,3027000,907210,637859390,13
1054,51,11867,live,5285,8076,2653598.508,1181,15877,2023-10-10,13611,5391500,4313200,1446660400,40
1055,141,8906,live,5316,7777,507133.507,222,14401,2023-07-06,4215,4322000,2124590,321807320,25
1056,82,7978,live,5323,7549,1692373.505,1378,6511,2023-06-27,12077,4750400,5325385,932591460,48
1057,171,10147,live,5326,6156,999267.636,62,1008,2023-08-08,2058,22371000,14991600,2003188200,15
1058,141,7396,live,5338,10776,645802.029,173,7935,2023-04-20,5983,3729000,2013400,491371800,31
1059,10,6722,live,5343,6393,1145533.291,4576,25614,2023-03-19,6725,643400,560300,190160960,19
1060,141,10928,live,5351,7806,379163.13,48,1483,2023-08-24,3378,1322000,441800,83441700,18
1061,51,8447,live,5391,6619,970152.118,3794,2079,2023-06-22,5670,4485000,4212300,625133150,42
1062,82,10294,live,5409,7020,1240743.466,1013,7507,2023-08-22,14849,12739000,7856520,1443572495,90
1063,17,9251,live,5413,7398,1936468.967,286,20229,2023-07-20,7201,9826000,9826000,2171808000,32
1064,51,5863,live,5430,6629,1215680.876,4847,9760,2023-01-25,5358,13311000,11391900,1050465800,59
1065,51,5228,live,5434,6287,958341.247,3267,27430,2022-12-05,1593,6248600,3690800,134076000,44
1066,51,8322,live,5443,7299,1735044.034,5325,17960,2023-06-15,8380,5060000,4207250,784728750,45
1067,171,8932,live,5472,6347,1075836.444,60,93,2023-07-13,2429,143600,102600,65117100,4
1068,82,6728,live,5475,7508,2077478.816,1583,15948,2023-03-21,14715,23152000,17296575,1377482600,180
1069,10,11556,live,5481,6449,678233.288,597,4710,2023-09-12,3524,430000,310610,90172510,14
1070,82,6940,live,5492,6876,1911967.671,3980,15400,2023-04-11,12145,12156300,9466596,1462128235,75
1071,141,9034,live,5502,7994,501798.814,75,1737,2023-07-12,5308,1007000,341200,148409800,13
1072,10,11279,live,5627,6403,373373.588,193,6044,2023-09-13,1237,386300,255500,32061300,13
1073,141,12106,live,5636,6902,223465.413,142,2636,2023-10-12,1352,1152000,765800,175177100,6
1074,51,4181,live,5637,7117,1963336.88,43631,44721,2022-11-22,2489,6322600,5304510,328488670,40
1075,51,6141,live,5638,7374,1678048.84,8053,21922,2023-02-22,5976,3780000,3140349,758416788,28
1076,164,11881,live,5683,9284,891798.184,429,1915,2023-10-05,7439,4274000,2910632,919645522,30
1077,141,8612,live,5700,11493,892956.832,69,437,2023-06-21,7994,1543000,358800,267447600,12
1078,51,6714,live,5710,6810,1510001.232,105875,72656,2023-03-21,2554,11576300,9592100,319740050,63
1079,141,8071,live,5714,12440,797656.261,133,5288,2023-06-01,7778,6396000,1103100,508071600,17
1080,141,11861,live,5822,7864,372685.549,77,3393,2023-09-19,2886,6031000,1081620,228501630,20
1081,141,5919,live,5835,12241,722023.299,25,7101,2023-01-16,6252,6340000,2166100,1106526000,14
1082,82,10295,live,5859,7254,1056878.179,855,4162,2023-08-29,9950,18024000,14111100,3151780300,43
1083,10,12199,live,5878,6952,435647.879,693,3480,2023-10-17,3437,607000,360750,80945770,21
1084,141,11253,live,5884,8373,517216.322,47,991,2023-09-05,4304,4112000,955810,263854730,14
1085,82,10291,live,5894,7298,785881.138,349,2540,2023-08-17,8840,3503000,2913150,983595650,23
1086,82,7449,live,5899,7830,1783817.723,998,6859,2023-05-16,14543,6241500,5322950,862582600,73
1087,171,7903,live,5932,6984,1138135.005,74,940,2023-06-01,2034,883600,547150,75471710,15
1088,141,5208,live,5940,11909,735738.28,60,13316,2022-11-29,2052,4505000,1674600,224963100,14
1089,141,6504,live,5946,13046,735216.058,91,9361,2023-02-21,7102,2378000,749000,414808000,11
1090,141,6463,live,5950,12587,721104.225,45,8636,2023-02-18,5451,765300,564240,311293520,10
1091,141,9026,live,5953,9229,488418.827,44,1488,2023-07-09,5272,379500,167820,176229480,5
1092,141,7638,live,5960,12084,702133.366,138,9090,2023-05-11,5301,2736000,1345550,464753450,16
1093,171,11051,live,5966,7263,1424784.683,52,557,2023-09-01,1220,27665000,18380000,2282148000,12
1094,10,10965,live,5966,6282,360965.994,260,6177,2023-08-28,1031,510000,379710,33158970,15
1095,141,7875,live,5978,14490,795519.174,61,2397,2023-05-23,10325,1045000,373340,305943920,15
1096,20,7639,live,6002,8737,1134181.336,441,7648,2023-05-24,5943,6618000,5784840,926644810,45
1097,20,6741,live,6016,8643,1128952.777,131,2036,2023-03-29,6976,13598000,13241130,2608939360,35
1098,82,7629,live,6047,7464,1596844.474,1647,5287,2023-05-30,10936,15835000,9523250,871462850,132
1099,141,11547,live,6062,7943,396500.428,52,4753,2023-09-15,3211,2280000,576900,103076700,20
1100,17,6142,live,6088,7652,1897733.128,303,16165,2023-02-02,4846,14473000,14473000,2384348000,35
1101,82,8654,live,6099,8009,1706354.897,988,5790,2023-07-18,12484,5768000,4274550,916269100,70
1102,141,6567,live,6102,12682,889688.977,145,10530,2023-02-28,7434,3904000,1306215,862689177,12
1103,171,12662,live,6107,7025,781485.002,65,1272,2023-10-24,1684,459000,413100,168837300,4
1104,51,5153,live,6123,7640,1844517.211,9192,15492,2022-12-07,2364,10935000,9145800,451726600,53
1105,141,7150,live,6151,11392,569422.583,50,4245,2023-04-09,5482,444900,299720,285202300,6
1106,51,8662,live,6157,8133,1376620.864,5946,13526,2023-06-29,8398,1458000,1239300,1052161450,11
1107,141,7083,live,6157,10526,588203.351,23,4074,2023-04-02,5005,638300,462640,301724640,8
1108,3,12267,live,6164,7028,229968.258,122,862,2023-11-01,13185,6168000,4658500,1154333400,58
1109,164,11087,live,6186,9052,740476.821,914,34961,2023-09-07,7180,3469000,2809890,894134700,24
1110,20,12110,live,6197,8707,1147442.603,2781,4691,2023-10-11,5538,39713000,32698350,2036910140,99
1111,51,7556,live,6202,8932,2117908.88,11890,16236,2023-05-10,13007,2355000,2237250,1188660900,26
1112,141,7571,live,6214,10924,525666.828,40,4383,2023-05-07,4304,536700,421005,315367455,6
1113,141,8258,live,6215,11010,528951.734,79,928,2023-06-02,4031,158000,110600,222914300,2
1114,141,5829,live,6218,13719,699271.327,69,14634,2023-01-08,5731,1347000,957185,428576035,12
1115,141,9128,live,6218,8847,370443.386,25,5026,2023-07-16,4284,306000,163800,163835100,4
1116,10,6489,live,6256,8204,1480172.845,1138,15008,2023-02-23,10755,1073000,608100,234810800,32
1117,141,7381,live,6258,13882,844844.619,146,4040,2023-04-19,8581,2616000,677100,602356100,10
1118,51,11623,live,6274,9678,3095793.852,1519,14981,2023-10-05,18024,10327000,9061450,3077529150,53
1119,141,7612,live,6303,14233,767411.756,70,3954,2023-05-09,7165,1982000,927900,769981500,9
1120,141,11870,live,6344,8619,347086.702,25,2855,2023-09-24,2922,347000,277600,272750400,3
1121,141,6860,live,6387,13340,672619.04,25,7033,2023-03-19,5535,529300,440370,349394850,7
1122,141,6851,live,6403,15523,939376.001,213,26315,2023-03-15,8478,6028000,1011960,482707080,16
1123,10,10386,live,6416,7182,602809.22,166,8334,2023-08-17,4688,1152500,763400,104676300,49
1124,141,7011,live,6488,12258,773640.347,254,15322,2023-03-28,8105,4523000,2120850,632727975,37
1125,141,9088,live,6492,9942,600230.696,77,2513,2023-07-11,6567,4350000,1128800,359894400,20
1126,141,10927,live,6508,9398,503447.734,158,8431,2023-08-23,4982,3031000,1459000,451690000,29
1127,141,12018,live,6534,9149,571495.021,53,1620,2023-10-05,5357,3448000,879110,309866550,16
1128,141,6946,live,6588,13582,784288.021,146,2928,2023-03-23,7438,1619000,559400,243659200,16
1129,10,12201,live,6626,10164,1611317.812,1994,23639,2023-10-22,15983,122000,66580,196686380,6
1130,141,6997,live,6651,10855,640376.663,40,5218,2023-03-26,5157,772900,661915,419648585,8
1131,17,6457,live,6661,9018,2766278.81,303,17329,2023-02-16,12034,23845000,23824300,3940671500,81
1132,17,11392,live,6666,9481,2686065.057,111,5642,2023-09-07,8955,27310000,27272500,3345742500,67
1133,141,12705,live,6700,9617,444841.484,43,1605,2023-10-23,4509,1914000,616000,205316400,16
1134,82,11632,live,6733,8662,1309682.348,1298,4981,2023-10-26,14433,36175000,29308970,1700154050,232
1135,51,7804,live,6780,8258,1325000.78,3775,30817,2023-06-01,5124,4693000,3987200,1105931300,19
1136,141,11851,live,6780,9248,406788.95,75,2839,2023-09-18,3278,7823000,2825410,349396040,23
1137,17,10686,live,6781,9599,2413575.422,274,17388,2023-08-10,10685,28007000,28007000,5606882000,61
1138,141,12707,live,6791,9767,452972.585,56,1515,2023-10-25,4037,2902000,805000,173467700,18
1139,51,6228,live,6793,9039,2177397.941,6440,6637,2023-02-15,12526,1842000,1564900,1260065600,18
1140,51,6700,live,6800,8801,2185358.011,9122,27134,2023-03-15,10582,2149000,1826650,1196899450,17
1141,17,8614,live,6810,9618,2615732.547,133,2448,2023-06-22,9388,27785000,27404000,4157154000,58
1142,164,11889,live,6812,12717,1851781.107,1102,3652,2023-10-25,19557,12294000,8864897,2805101428,66
1143,141,5232,live,6830,15649,924991.656,70,10064,2022-12-01,2415,5234000,1067300,329805700,8
1144,82,11060,live,6840,9530,1922404.752,1047,13790,2023-09-05,23430,7479000,5370030,2395709190,54
1145,141,6698,live,6878,14762,755668.866,27,1812,2023-03-09,6808,2589000,774000,471996000,11
1146,29,8409,live,6972,9791,964739.297,251,5517,2023-06-18,7028,2341200,1167400,486377500,17
1147,29,8070,live,6980,9950,968192.122,309,5664,2023-06-04,5795,2620000,719700,277225900,15
1148,141,8557,live,6985,13898,745232.588,16,421,2023-06-18,7764,495900,324692,537042006,5
1149,29,5313,live,6994,16361,1237326.32,317,24887,2022-12-08,1073,6731000,3135200,127965800,28
1150,17,7489,live,7058,9900,2671893.735,294,13630,2023-04-27,10513,24610000,24610000,5642645000,56
1151,20,7872,live,7062,11935,1561899.819,408,4530,2023-06-14,13262,8569000,5215270,1057662330,74
1152,82,11066,live,7130,9770,1628241.064,984,8790,2023-09-21,19711,3728800,3098571,1262290368,50
1153,51,8072,live,7147,9652,2181050.818,5021,30375,2023-06-08,9185,2617000,2486150,1377319500,17
1154,141,11868,live,7174,10268,441346.379,113,6233,2023-09-20,2725,2048000,1374300,177320700,22
1155,141,11548,live,7218,9936,452681.432,24,6456,2023-09-17,4188,469400,376000,280195430,6
1156,17,12087,live,7239,9836,2320071.227,136,7239,2023-10-05,8660,25460000,25460000,6096900000,37
1157,141,8262,live,7251,16280,865820.431,107,3120,2023-06-08,9353,2164000,569810,459423900,12
1158,17,10116,live,7269,10233,2772522.598,260,9307,2023-08-03,12798,28317000,28267500,6243390500,66
1159,20,9117,live,7270,11762,1687691.339,2756,10446,2023-07-19,10681,17989000,11874335,1080147905,108
1160,164,11887,live,7364,9885,854836.005,785,3008,2023-10-19,7234,7687000,6789200,1046853050,53
1161,10,12077,live,7367,9970,1087208.14,964,9575,2023-10-10,8844,469000,288610,134600750,24
1162,51,6173,live,7377,10273,2641697.01,9825,31299,2023-02-16,10224,11404000,10050900,2034204700,46
1163,51,5004,live,7408,8843,1864209.073,8239,14973,2022-11-30,2042,18587000,16026900,582113000,62
1164,141,12079,live,7437,10035,412090.929,30,1303,2023-10-08,4067,257000,189600,254938400,3
1165,29,12854,live,7443,8052,445848.48,31,145,2023-10-31,2751,2234100,1007700,192105200,14
1166,141,12709,live,7530,10232,447470.283,27,3816,2023-10-29,3502,227900,159530,192218110,3
1167,17,7572,live,7583,10416,2723255.94,531,10408,2023-05-04,7751,25052200,24717700,1616549500,113
1168,141,11869,live,7642,10890,453168.579,33,911,2023-09-21,4286,565300,160200,76294400,8
1169,17,10808,live,7664,10895,3094125.737,255,8957,2023-08-17,12533,33509000,33509000,8942523000,55
1170,141,5267,live,7759,17620,1008447.737,106,2456,2022-12-06,4070,3686000,858400,514464000,7
1171,17,12132,live,7770,10988,3079282.738,238,6811,2023-10-12,12956,36211000,36211000,12964930000,47
1172,17,7633,live,7867,10976,2930882.156,422,8633,2023-05-11,10164,19049000,18902300,4805447450,44
1173,51,6534,live,7925,10382,2827873.621,9380,46838,2023-03-08,9479,3994000,3356750,1088304100,30
1174,10,12413,live,8009,10367,613220.069,781,14543,2023-10-21,4565,427000,296060,119947200,14
1175,141,5550,live,8076,18803,1128818.104,56,3999,2022-12-16,4505,1948000,522900,239455400,12
1176,17,7793,live,8095,11309,3580907.0,260,19624,2023-05-18,15906,28377000,28377000,8590450000,54
1177,20,6571,live,8128,11499,1461999.246,110,6320,2023-03-08,8284,23580000,23420520,2066013300,112
1178,3,7147,live,8146,11238,1751786.198,624,12557,2023-04-30,5598,684000,412100,164288500,13
1179,141,11254,live,8218,12653,624417.241,61,3322,2023-09-07,6118,1196000,397700,170720900,14
1180,17,9123,live,8231,11542,3117842.99,408,12697,2023-07-13,14485,32170000,32170000,10081045000,50
1181,3,10792,live,8233,9974,463239.823,425,6445,2023-08-22,1969,19885000,16974300,497080200,99
1182,17,8120,live,8256,11570,2907540.139,277,7923,2023-06-01,13036,8259000,8163300,3526138500,45
1183,10,12064,live,8278,9798,514424.07,134,10542,2023-10-26,5586,2230400,1516463,228394179,38
1184,82,10278,live,8374,10018,924621.268,308,2960,2023-08-16,13502,3240000,2606550,998090900,36
1185,17,11575,live,8401,11995,3468566.979,136,13286,2023-09-14,13630,28361000,28361000,6292990000,67
1186,10,9322,live,8484,14240,2224977.086,11862,21535,2023-07-19,22294,177000,135810,1034258320,3
1187,17,6186,live,8529,10935,2821510.699,422,12040,2023-02-07,9965,33631000,33631000,4930455000,65
1188,17,9478,live,8542,13746,7345283.2,2539,140639,2023-07-27,8699,25470000,24963000,3935309500,62
1189,10,12067,live,8701,10270,475155.966,216,2099,2023-10-25,4481,3882000,2856460,366476280,36
1190,17,7933,live,8768,12644,3522445.087,1106,14903,2023-05-25,14373,18804000,18804000,6530378000,45
1191,141,12105,live,8775,11885,591915.61,92,3729,2023-10-10,5222,4213000,1603000,580196000,17
1192,82,8652,live,8811,12565,3150478.025,4739,15084,2023-07-04,26841,6489000,4379265,1511368705,67
1193,51,7271,live,8857,12028,2368653.852,17976,65835,2023-05-04,9258,3750000,3750000,2549430000,14
1194,17,8460,live,8863,12494,3195719.384,202,6325,2023-06-13,15358,18131000,16649600,3496209400,72
1195,82,7448,live,8929,12804,2667296.455,1868,34000,2023-05-09,24364,7115000,6099350,2386919200,59
1196,29,5690,live,8977,24416,1840538.06,183,2428,2023-01-05,6249,4720000,1200000,674631000,10
1197,10,11995,live,9049,10820,627440.614,198,4359,2023-10-24,6636,2009000,1321470,272738900,41
1198,17,5903,live,9077,12066,3482484.82,541,14472,2023-01-12,14859,10194000,10194000,6742456000,23
1199,10,10898,live,9087,9937,687388.716,480,5013,2023-09-04,3349,2080500,1911760,319103070,23
1200,164,11885,live,9112,13561,1357100.596,388,537,2023-10-23,9092,4910000,3310883,1891776185,19
1201,141,9001,live,9291,15552,886954.607,105,2952,2023-07-13,11404,361700,97500,223843600,5
1202,29,7470,live,9318,19929,3381023.164,132,9491,2023-04-30,9347,4891000,1792200,792842800,25
1203,17,6526,live,9319,12903,4141575.688,602,24249,2023-02-23,17862,30394000,30394000,10928696000,49
1204,82,11067,live,9365,14560,4494883.998,4377,26120,2023-09-26,39001,15925000,12513853,4447736806,119
1205,82,7976,live,9398,13534,2719658.156,4403,38727,2023-06-13,16523,20837000,17484047,3504063379,86
1206,141,12590,live,9420,13007,543496.785,57,4950,2023-10-19,4391,2254000,695000,150004900,20
1207,10,12286,live,9722,11571,593738.698,963,14286,2023-10-18,3239,275000,133450,75744550,6
1208,17,7382,live,9774,13788,4355727.672,284,7956,2023-04-20,18204,22403000,21522500,5344704000,82
1209,171,8809,live,9866,11348,1634883.368,143,556,2023-06-29,3185,65900,59310,188902350,1
1210,10,9517,live,9966,11123,735485.981,478,8938,2023-08-10,4197,793800,450500,88157900,21
1211,17,11874,live,9986,14225,3535901.36,312,13526,2023-09-21,10550,20339000,20339000,5593220000,43
1212,17,12603,live,10036,14382,3824984.836,1232,19418,2023-10-19,9749,27418000,27418000,6707337000,43
1213,10,7160,live,10138,16308,4237949.926,17502,101165,2023-04-19,21794,616000,573340,685145290,19
1214,10,9398,live,10169,11720,709000.958,1405,25572,2023-07-24,3244,857000,668075,70470700,52
1215,82,11630,live,10187,14980,3346039.791,945,10432,2023-10-10,27747,33742000,27599050,8713979350,92
1216,3,7589,live,10214,14170,1414711.135,1474,31860,2023-06-04,16264,1459000,707400,506615850,23
1217,141,12588,live,10495,15958,880391.107,105,2458,2023-10-17,8286,1779000,646560,182069820,26
1218,82,4119,live,10512,16587,8555463.192,27583,225468,2022-11-21,9668,3397400,2341550,1082796860,16
1219,29,12760,live,10516,11479,707897.237,39,3458,2023-10-29,4693,5326000,1222000,381449000,14
1220,3,6931,live,10534,14716,2812626.111,4495,5582,2023-04-04,14466,1720000,1071000,506515100,31
1221,10,12303,live,10643,13999,1379220.086,3059,20145,2023-10-16,12494,984900,560190,204788490,29
1222,29,6820,live,10858,21592,3205272.879,85,11009,2023-03-16,8178,2295800,947200,524435300,16
1223,3,7424,live,11027,14710,2403708.385,1043,33842,2023-04-25,6104,2893000,2893000,339496000,43
1224,17,5822,live,11168,14936,4126773.175,446,23752,2023-01-05,16262,32330000,32330000,11411940000,55
1225,3,11527,live,11298,13698,703518.244,309,5587,2023-09-18,7355,4944000,3512300,732932500,40
1226,10,10763,live,11538,15150,1955395.529,4216,25098,2023-08-16,10774,912000,848160,388130850,25
1227,3,7180,live,11567,16227,2877656.596,1629,16934,2023-04-23,13157,3698000,2782150,546889700,60
1228,3,7494,live,11587,17993,2938809.407,2176,13731,2023-05-07,22336,983900,689600,1072540400,14
1229,29,7493,live,11779,22920,3519302.167,149,12138,2023-05-04,6410,2938000,958000,574570000,12
1230,3,7914,live,11970,16809,1524023.492,1786,14025,2023-06-11,19279,4797000,3605250,988923450,64
1231,3,9176,live,11976,14635,1040571.846,435,17119,2023-07-28,9761,4786600,2581160,262150740,83
1232,164,11084,live,11988,19216,2566688.239,881,4349,2023-09-04,15973,11703000,9866556,1935535168,103
1233,3,11111,live,11996,14774,958939.75,1662,9946,2023-09-06,11359,3457000,2504350,624341250,41
1234,51,6852,live,12057,16897,2446580.608,4337,20110,2023-03-22,10603,8267000,6965700,1926948800,38
1235,29,6137,live,12078,35237,2935170.365,227,1850,2023-02-12,5838,4117000,1419600,416281400,14
1236,17,5943,live,12104,15796,3877175.587,383,21576,2023-01-17,12396,27314600,27184100,4511739200,67
1237,3,9178,live,12135,15144,761225.032,329,3091,2023-07-25,7204,36251000,18070000,5711100000,21
1238,29,7621,live,12161,25396,3415157.715,107,13420,2023-05-11,8566,764000,364000,519974000,6
1239,3,11134,live,12489,14966,642642.907,676,2967,2023-09-04,6872,5372000,3760400,678646500,40
1240,3,10325,live,12542,15207,898757.983,948,36699,2023-08-14,6655,2755900,2727010,7161069220,14
1241,3,10796,live,12580,15709,933865.915,1293,6328,2023-08-23,11875,2617000,1784950,786592400,25
1242,82,6518,live,12696,16298,3809347.083,1249,14263,2023-03-07,24913,9877000,8234400,2694855250,89
1243,3,8260,live,12799,18578,1864018.696,4656,18882,2023-06-18,24903,3369000,2017150,826184450,50
1244,3,11119,live,12815,16261,925860.271,917,23009,2023-09-07,10218,832000,353700,349895200,9
1245,10,8666,live,13075,16756,1894761.706,2538,51195,2023-06-28,12797,1463000,1333100,558960650,35
1246,29,6919,live,13206,28236,4247593.667,237,11335,2023-03-26,9812,1486000,563380,613642100,9
1247,3,10918,live,13217,16507,950369.523,1361,18408,2023-08-30,10972,4319000,2925700,582509100,51
1248,3,7414,live,13306,19022,2968478.386,2125,14943,2023-05-14,19693,3709000,2594500,720592800,65
1249,3,6942,live,13449,17328,2356701.35,467,6062,2023-03-30,6379,372000,243200,168031100,9
1250,29,6628,live,13501,34134,4278965.484,403,18060,2023-03-07,15001,2730000,1031000,1142069000,15
1251,3,11081,live,13561,17235,1214967.504,1026,3445,2023-09-05,17699,4414800,2456489,713365233,56
1252,17,8751,live,13987,19637,5510053.81,275,13570,2023-06-29,25520,23435000,23435000,20764915000,27
1253,164,9812,live,14089,17363,1092436.888,466,11917,2023-08-30,9773,3221000,2898900,1133469000,23
1254,171,8353,live,14373,16624,1494701.909,76,1775,2023-06-16,1277,61800,55620,29997270,2
1255,3,10939,live,14397,19121,1532191.588,2402,17311,2023-08-29,20619,4308000,2279500,1079462150,46
1256,3,10773,live,14471,18070,1161763.899,1159,26776,2023-08-24,13648,2677000,2024900,911564300,30
1257,3,10873,live,14517,18317,1378137.051,1795,36201,2023-08-22,13627,10908000,7986800,1430138000,75
1258,29,7915,live,14544,29769,2223268.607,70,7337,2023-05-28,18138,3304000,980000,900973000,17
1259,171,8336,live,14597,17012,1464896.016,103,2520,2023-06-13,622,0,0,0,1
1260,3,10323,live,14602,17552,858724.492,1103,7593,2023-08-17,8986,3760000,2572900,536581200,51
1261,3,11234,live,14689,18603,1122804.305,905,10262,2023-09-14,12330,2030600,1610130,953267130,22
1262,3,10453,live,14715,18117,1141041.589,1897,20568,2023-08-17,12349,1193000,1193000,858836000,22
1263,3,11021,live,14805,18428,1131778.84,1055,5642,2023-09-05,15533,3758000,2599388,1350310292,33
1264,3,11283,live,14816,18865,1134302.681,2341,8760,2023-09-12,13956,1548000,1057800,2486847500,6
1265,3,6635,live,14839,20051,3045682.04,1103,9770,2023-03-16,9625,23317000,19123200,3275232200,63
1266,3,11276,live,14866,20623,1779871.134,1516,13686,2023-09-14,22860,1343500,1008470,1072027040,20
1267,3,11306,live,14890,18969,1295423.761,3715,8922,2023-09-12,11949,2055000,1871100,1415610600,17
1268,3,7815,live,15013,18486,1392160.382,1759,16968,2023-06-08,11028,5338000,3912345,773467515,50
1269,29,6531,live,15022,37891,4288846.359,170,5252,2023-03-02,14081,3409000,1443000,2740779000,7
1270,17,5671,live,15049,21647,5960151.726,587,18145,2022-12-29,13558,34470000,34470000,8033134000,66
1271,171,9146,live,15125,17799,1238060.317,429,1632,2023-07-18,988,237200,198580,19838480,8
1272,171,10842,live,15138,17670,1331444.454,97,423,2023-08-24,1021,143000,128700,42787800,3
1273,3,11457,live,15279,19285,1248382.489,1196,12339,2023-09-13,16392,2983000,2237250,1239680250,31
1274,171,8922,live,15341,17546,1146179.32,10,824,2023-07-11,264,0,0,0,1
1275,3,11139,live,15494,21911,2352167.156,3506,33879,2023-09-06,30674,2413000,1584900,1845541250,25
1276,3,10925,live,15527,20168,1391072.142,1354,11020,2023-08-31,15335,6040000,5338600,1611246050,45
1277,171,8927,live,15572,18009,1517202.782,28,1217,2023-07-12,304,1614500,1582210,238491820,2
1278,3,6622,live,15659,21472,2653925.028,434,22792,2023-03-08,7404,400000,343450,365052200,8
1279,3,8571,live,15671,22197,2966257.168,3752,30349,2023-06-27,15852,4478100,2494040,985687840,28
1280,171,8937,live,15704,18552,1220140.983,176,1116,2023-07-14,1090,55700,55700,18684000,3
1281,3,11562,live,15731,19747,911958.486,577,9097,2023-09-20,9393,3377000,3337000,2638183000,8
1282,3,11931,live,15741,19844,1272934.842,2063,8737,2023-10-12,15980,6038000,2637400,783747800,52
1283,3,12412,live,15797,19626,1070000.945,1389,8467,2023-10-23,12030,1970000,1495500,996898050,23
1284,3,10914,live,15815,20405,1313504.842,1486,7932,2023-08-28,13270,7261000,6212000,3418201000,27
1285,171,12048,live,15815,18415,1039237.334,8,396,2023-10-13,196,51266000,46139400,415614600,24
1286,3,5866,live,15887,20962,2665491.712,365,12522,2023-01-26,5342,306000,253200,250224400,5
1287,171,8941,live,15963,18240,1771972.668,282,1439,2023-07-14,1029,118600,99290,24809820,4
1288,3,7622,live,16013,21686,1724717.77,1268,6707,2023-05-21,16870,5842000,4577200,917748800,91
1289,3,7203,live,16038,21605,3120584.877,1909,11966,2023-04-17,15459,359700,307200,726288800,8
1290,3,11187,live,16038,20853,1579455.32,1839,7395,2023-09-11,21540,7791000,4434500,974524370,100
1291,171,8691,live,16069,18267,1279230.005,25,1385,2023-07-06,403,69737000,62763300,1125123300,33
1292,3,10446,live,16212,19667,1047639.949,1646,7620,2023-08-16,12315,2844000,2254900,523881050,48
1293,171,11650,live,16233,18709,1191286.438,197,1545,2023-09-18,856,452700,443730,48339880,11
1294,3,11891,live,16340,21184,1578553.002,3732,6455,2023-09-27,16517,13780000,10632150,1206750850,154
1295,29,7306,live,16495,41766,5784784.822,99,12687,2023-04-23,21270,3084000,763000,1338879000,14
1296,3,7375,live,16518,23658,3249849.265,2991,19614,2023-05-04,15552,1053000,659270,643923160,13
1297,3,10414,live,16521,20916,1419772.954,944,5569,2023-08-16,18280,2607000,1892160,1047105040,31
