timestamp,customer_id,campaign_id,uid,user_id,name,gender,age,ip,connected_at,duration,live_cdn_platform,write_count,adore_count,talkable,on_close,os_type,version,ad_id,svtm,video_delay,activity_type,created_at,user_privilege,page_view,app_version,web_version,ad_identifier,utm_source,utm_campaign,utm_content,utm_medium
2023-12-01 13:19:41.403000 UTC,141,13754,385781271823831220|,7027527|,a9417832,u,,"210.223.102.72, 3.37.236.216",2023-12-01 13:19:33.556000 UTC,7312,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:00:02.685000 UTC,,replay,2023-12-01 13:19:41.403000 UTC,0,0,,,,,,,
2023-12-01 13:19:34.177000 UTC,141,13754,385781271823831220|,7027527|,a9417832,u,,"210.223.102.72, 3.37.236.216",2023-12-01 13:19:33.556000 UTC,3,-,0,0,FALSE,FALSE,a,1.4.9,,,,replay,2023-12-01 13:19:34.177000 UTC,0,0,,,,,,,
2023-12-01 13:17:57.611000 UTC,141,13754,2325180783717661621|,21579388|,aba6444447,u,,"116.41.46.219, 3.37.236.216",2023-12-01 13:17:21.039000 UTC,36848,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:00:32.192000 UTC,,replay,2023-12-01 13:17:57.611000 UTC,0,0,,,,,,,
2023-12-01 13:17:47.522000 UTC,141,13754,2325180783717661621|,21579388|,aba6444447,u,,"116.41.46.219, 13.124.154.181",2023-12-01 13:17:21.039000 UTC,26822,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:00:22.700000 UTC,,replay,2023-12-01 13:17:47.522000 UTC,0,0,,,,,,,
2023-12-01 13:17:37.570000 UTC,141,13754,2325180783717661621|,21579388|,aba6444447,u,,"116.41.46.219, 3.37.236.216",2023-12-01 13:17:21.039000 UTC,16800,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:00:11.891000 UTC,,replay,2023-12-01 13:17:37.570000 UTC,0,0,,,,,,,
2023-12-01 13:17:27.726000 UTC,141,13754,2325180783717661621|,21579388|,aba6444447,u,,"116.41.46.219, 3.37.236.216",2023-12-01 13:17:21.039000 UTC,6794,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:00:02.685000 UTC,,replay,2023-12-01 13:17:27.726000 UTC,0,0,,,,,,,
2023-12-01 13:17:20.779000 UTC,141,13754,2325180783717661621|,21579388|,aba6444447,u,,"116.41.46.219, 3.37.236.216",2023-12-01 13:17:21.039000 UTC,2,-,0,0,FALSE,FALSE,a,1.4.9,,,,replay,2023-12-01 13:17:20.779000 UTC,0,0,,,,,,,
2023-12-01 13:15:15.439000 UTC,141,13459,1603509330896876|,17084873|,a1225894,u,,"1.241.80.42, 13.124.154.181",2023-12-01 13:14:58.674000 UTC,16654,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-23 10:59:16.364000 UTC,,replay,2023-12-01 13:15:15.439000 UTC,0,0,,,,,,,
2023-12-01 13:15:05.474000 UTC,141,13459,1603509330896876|,17084873|,a1225894,u,,"1.241.80.42, 3.37.236.216",2023-12-01 13:14:58.674000 UTC,6630,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-23 10:59:06.352000 UTC,,replay,2023-12-01 13:15:05.474000 UTC,0,0,,,,,,,
2023-12-01 13:15:03.644000 UTC,141,13754,2323963865266485802|,21415312|,a5343571,u,,"180.69.196.206, 3.37.236.216",2023-12-01 13:15:03.155000 UTC,3,-,0,0,FALSE,FALSE,w,99.0.0,,,,replay,2023-12-01 13:15:03.644000 UTC,0,0,,,,,,,
2023-12-01 13:14:58.864000 UTC,141,13459,1603509330896876|,17084873|,a1225894,u,,"1.241.80.42, 3.37.236.216",2023-12-01 13:14:58.674000 UTC,2,-,0,0,FALSE,FALSE,a,1.4.9,,,,replay,2023-12-01 13:14:58.864000 UTC,0,0,,,,,,,
2023-12-01 13:14:57.350000 UTC,141,13754,502426771485422694|,11598962|,a9851609,u,,"119.64.198.68, 3.37.236.216",2023-12-01 13:14:59.410000 UTC,3,-,0,0,FALSE,FALSE,a,1.4.9,,,,replay,2023-12-01 13:14:57.350000 UTC,0,0,,,,,,,
2023-12-01 13:12:45.447000 UTC,141,13754,2901701689587506717|,|,,,,"106.101.197.101, 13.124.154.181",2023-12-01 13:12:45.293000 UTC,2,-,0,0,FALSE,FALSE,a,1.4.9,,,,replay,2023-12-01 13:12:45.447000 UTC,0,0,,,,,,,
2023-12-01 13:08:48.349000 UTC,141,13754,397467825826811328|,3856412|,aa8568638,u,,"115.22.214.244, 3.37.236.216",2023-12-01 13:08:12.587000 UTC,36515,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:00:32.192000 UTC,,replay,2023-12-01 13:08:48.349000 UTC,0,0,,,,,,,
2023-12-01 13:08:38.342000 UTC,141,13754,397467825826811328|,3856412|,aa8568638,u,,"115.22.214.244, 13.124.154.181",2023-12-01 13:08:12.587000 UTC,26452,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:00:22.700000 UTC,,replay,2023-12-01 13:08:38.342000 UTC,0,0,,,,,,,
2023-12-01 13:08:28.210000 UTC,141,13754,397467825826811328|,3856412|,aa8568638,u,,"115.22.214.244, 3.37.236.216",2023-12-01 13:08:12.587000 UTC,16313,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:00:12.896000 UTC,,replay,2023-12-01 13:08:28.210000 UTC,0,0,,,,,,,
2023-12-01 13:08:18.531000 UTC,141,13754,397467825826811328|,3856412|,aa8568638,u,,"115.22.214.244, 13.124.154.181",2023-12-01 13:08:12.587000 UTC,6672,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:00:02.685000 UTC,,replay,2023-12-01 13:08:18.531000 UTC,0,0,,,,,,,
2023-12-01 13:08:11.907000 UTC,141,13754,397467825826811328|,3856412|,aa8568638,u,,"115.22.214.244, 3.37.236.216",2023-12-01 13:08:12.587000 UTC,2,-,0,0,FALSE,FALSE,a,1.4.9,,,,replay,2023-12-01 13:08:11.907000 UTC,0,0,,,,,,,
2023-12-01 13:01:56.778000 UTC,141,13754,542408318779050731|,19370969|,a6612760,u,,"14.47.103.248, 13.124.154.181",2023-12-01 13:01:31.504000 UTC,26183,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:00:22.700000 UTC,,replay,2023-12-01 13:01:56.778000 UTC,0,0,,,,,,,
2023-12-01 13:01:46.592000 UTC,141,13754,542408318779050731|,19370969|,a6612760,u,,"14.47.103.248, 13.124.154.181",2023-12-01 13:01:31.504000 UTC,15924,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:00:12.896000 UTC,,replay,2023-12-01 13:01:46.592000 UTC,0,0,,,,,,,
2023-12-01 13:01:36.877000 UTC,141,13754,542408318779050731|,19370969|,a6612760,u,,"14.47.103.248, 3.37.236.216",2023-12-01 13:01:31.504000 UTC,6246,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:00:02.685000 UTC,,replay,2023-12-01 13:01:36.877000 UTC,0,0,,,,,,,
2023-12-01 13:01:30.594000 UTC,141,13754,542408318779050731|,19370969|,a6612760,u,,"14.47.103.248, 13.124.154.181",2023-12-01 13:01:31.504000 UTC,2,-,0,0,FALSE,FALSE,a,1.4.9,,,,replay,2023-12-01 13:01:30.594000 UTC,0,0,,,,,,,
2023-12-01 13:00:27.011000 UTC,141,13754,525070659342010067|,18815936|,aa4218725,u,,"122.43.204.161, 13.124.154.181",2023-12-01 12:59:46.942000 UTC,38806,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:00:33.216000 UTC,,replay,2023-12-01 13:00:27.011000 UTC,0,0,,,,,,,
2023-12-01 13:00:15.361000 UTC,141,13754,525070659342010067|,18815936|,aa4218725,u,,"122.43.204.161, 3.37.236.216",2023-12-01 12:59:46.942000 UTC,27121,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:00:22.700000 UTC,,replay,2023-12-01 13:00:15.361000 UTC,0,0,,,,,,,
2023-12-01 13:00:05.335000 UTC,141,13754,525070659342010067|,18815936|,aa4218725,u,,"122.43.204.161, 3.37.236.216",2023-12-01 12:59:46.942000 UTC,17061,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:00:12.896000 UTC,,replay,2023-12-01 13:00:05.335000 UTC,0,0,,,,,,,
2023-12-01 12:59:55.190000 UTC,141,13754,525070659342010067|,18815936|,aa4218725,u,,"122.43.204.161, 3.37.236.216",2023-12-01 12:59:46.942000 UTC,6905,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:00:02.685000 UTC,,replay,2023-12-01 12:59:55.190000 UTC,0,0,,,,,,,
2023-12-01 12:59:48.204000 UTC,141,13754,525070659342010067|,18815936|,aa4218725,u,,"122.43.204.161, 13.124.154.181",2023-12-01 12:59:46.942000 UTC,7,-,0,0,FALSE,FALSE,a,1.4.9,,,,replay,2023-12-01 12:59:48.204000 UTC,0,0,,,,,,,
2023-12-01 12:54:54.227000 UTC,141,13258,392649190079691278|,12436679|,a5087380,u,,"118.235.24.200, 13.124.154.181",2023-12-01 12:54:47.995000 UTC,5495,-,0,0,FALSE,FALSE,w,99.0.0,,2023-11-15 11:29:14.141000 UTC,,replay,2023-12-01 12:54:54.227000 UTC,0,0,,,,,,,
2023-12-01 12:54:48.685000 UTC,141,13258,392649190079691278|,12436679|,a5087380,u,,"118.235.24.200, 13.124.154.181",2023-12-01 12:54:47.995000 UTC,3,-,0,0,FALSE,FALSE,w,99.0.0,,,,replay,2023-12-01 12:54:48.685000 UTC,0,0,,,,,,,
2023-12-01 12:53:51.854000 UTC,141,13754,2901700908708765182|,|,,,,"118.235.2.150, 13.124.154.181",2023-12-01 12:53:21.517000 UTC,29957,-,0,0,FALSE,FALSE,w,99.0.0,,2023-11-30 11:01:34.530000 UTC,,replay,2023-12-01 12:53:51.854000 UTC,0,0,,,,,,,
2023-12-01 12:53:41.866000 UTC,141,13754,2901700908708765182|,|,,,,"118.235.2.150, 3.37.236.216",2023-12-01 12:53:21.517000 UTC,19927,-,0,0,FALSE,FALSE,w,99.0.0,,2023-11-30 11:01:24.696000 UTC,,replay,2023-12-01 12:53:41.866000 UTC,0,0,,,,,,,
2023-12-01 12:53:36.995000 UTC,141,13754,2901700908708765182|,|,,,,"118.235.2.150, 3.37.236.216",2023-12-01 12:53:21.517000 UTC,15119,-,0,0,FALSE,FALSE,w,99.0.0,,2023-11-30 11:01:19.369000 UTC,,replay,2023-12-01 12:53:36.995000 UTC,0,0,,,,,,,
2023-12-01 12:53:33.862000 UTC,141,13754,2901700908708765182|,|,,,,"118.235.2.150, 3.37.236.216",2023-12-01 12:53:21.517000 UTC,11895,-,0,0,FALSE,FALSE,w,99.0.0,,2023-11-30 11:05:28.896000 UTC,,replay,2023-12-01 12:53:33.862000 UTC,0,0,,,,,,,
2023-12-01 12:53:27.266000 UTC,141,13754,2901700908708765182|,|,,,,"118.235.2.150, 3.37.236.216",2023-12-01 12:53:21.517000 UTC,5372,-,0,0,FALSE,FALSE,w,99.0.0,,2023-11-30 10:59:59.362000 UTC,,replay,2023-12-01 12:53:27.266000 UTC,0,0,,,,,,,
2023-12-01 12:53:22.204000 UTC,141,13754,2901700908708765182|,|,,,,"118.235.2.150, 3.37.236.216",2023-12-01 12:53:21.517000 UTC,3,-,0,0,FALSE,FALSE,w,99.0.0,,,,replay,2023-12-01 12:53:22.204000 UTC,0,0,,,,,,,
2023-12-01 12:53:00.517000 UTC,141,13754,2901700868107902459|,|,,,,"118.235.2.150, 3.37.236.216",2023-12-01 12:52:41.476000 UTC,18582,-,0,0,FALSE,FALSE,w,99.0.0,,,,replay,2023-12-01 12:53:00.517000 UTC,0,0,,,,,,,
2023-12-01 12:52:48.232000 UTC,141,13754,2901700868107902459|,|,,,,"118.235.2.150, 3.37.236.216",2023-12-01 12:52:41.476000 UTC,6318,-,0,0,FALSE,FALSE,w,99.0.0,,,,replay,2023-12-01 12:52:48.232000 UTC,0,0,,,,,,,
2023-12-01 12:52:46.444000 UTC,141,13754,2901700868107902459|,|,,,,"118.235.2.150, 3.37.236.216",2023-12-01 12:52:41.476000 UTC,4534,-,0,0,FALSE,FALSE,w,99.0.0,,,,replay,2023-12-01 12:52:46.444000 UTC,0,0,,,,,,,
2023-12-01 12:52:21.503000 UTC,141,13754,2901700868107902459|,|,,,,"118.235.2.150, 13.124.154.181",2023-12-01 12:52:21.087000 UTC,3,-,0,0,FALSE,FALSE,w,99.0.0,,,,replay,2023-12-01 12:52:21.503000 UTC,0,0,,,,,,,
2023-12-01 12:47:24.771000 UTC,141,13459,2325178516578908604|,21460820|,a7272176,u,,"112.185.9.31, 13.124.154.181",2023-12-01 12:46:46.855000 UTC,37702,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-23 10:59:36.543000 UTC,,replay,2023-12-01 12:47:24.771000 UTC,0,0,,,,,,,
2023-12-01 12:47:14.541000 UTC,141,13459,2325178516578908604|,21460820|,a7272176,u,,"112.185.9.31, 3.37.236.216",2023-12-01 12:46:46.855000 UTC,27542,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-23 10:59:26.553000 UTC,,replay,2023-12-01 12:47:14.541000 UTC,0,0,,,,,,,
2023-12-01 12:47:04.528000 UTC,141,13459,2325178516578908604|,21460820|,a7272176,u,,"112.185.9.31, 3.37.236.216",2023-12-01 12:46:46.855000 UTC,17445,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-23 10:59:16.364000 UTC,,replay,2023-12-01 12:47:04.528000 UTC,0,0,,,,,,,
2023-12-01 12:46:54.775000 UTC,141,13459,2325178516578908604|,21460820|,a7272176,u,,"112.185.9.31, 13.124.154.181",2023-12-01 12:46:46.855000 UTC,7770,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-23 10:59:06.352000 UTC,,replay,2023-12-01 12:46:54.775000 UTC,0,0,,,,,,,
2023-12-01 12:46:47.062000 UTC,141,13459,2325178516578908604|,21460820|,a7272176,u,,"112.185.9.31, 13.124.154.181",2023-12-01 12:46:46.855000 UTC,5,-,0,0,FALSE,FALSE,a,1.4.9,,,,replay,2023-12-01 12:46:47.062000 UTC,0,0,,,,,,,
2023-12-01 12:44:08.887000 UTC,141,13754,494350190443829622|,17699457|,aa3742491,u,,"175.124.73.240, 3.37.236.216",2023-12-01 12:44:03.683000 UTC,4960,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:00:24.837000 UTC,,replay,2023-12-01 12:44:08.887000 UTC,0,0,,,,,,,
2023-12-01 12:44:04.091000 UTC,141,13754,494350190443829622|,17699457|,aa3742491,u,,"175.124.73.240, 13.124.154.181",2023-12-01 12:44:03.683000 UTC,2,-,0,0,FALSE,FALSE,a,1.4.9,,,,replay,2023-12-01 12:44:04.091000 UTC,0,0,,,,,,,
2023-12-01 12:44:04.076000 UTC,141,13754,494350190443829622|,17699457|,aa3742491,u,,"175.124.73.240, 3.37.236.216",2023-12-01 12:44:03.683000 UTC,3,-,0,0,FALSE,FALSE,a,1.4.9,,,,replay,2023-12-01 12:44:04.076000 UTC,0,0,,,,,,,
2023-12-01 12:43:56.308000 UTC,141,13754,494350190443829622|,17699457|,aa3742491,u,,"175.124.73.240, 13.124.154.181",2023-12-01 12:43:39.466000 UTC,16644,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:00:11.891000 UTC,,replay,2023-12-01 12:43:56.308000 UTC,0,0,,,,,,,
2023-12-01 12:43:46.547000 UTC,141,13754,494350190443829622|,17699457|,aa3742491,u,,"175.124.73.240, 3.37.236.216",2023-12-01 12:43:39.466000 UTC,6620,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:00:02.685000 UTC,,replay,2023-12-01 12:43:46.547000 UTC,0,0,,,,,,,
2023-12-01 12:43:39.673000 UTC,141,13754,494350190443829622|,17699457|,aa3742491,u,,"175.124.73.240, 13.124.154.181",2023-12-01 12:43:39.466000 UTC,1,-,0,0,FALSE,FALSE,a,1.4.9,,,,replay,2023-12-01 12:43:39.673000 UTC,0,0,,,,,,,
2023-12-01 12:36:55.510000 UTC,141,13754,465896151762627960|,16222258|,a8880162,u,,"106.101.194.222, 13.124.154.181",2023-12-01 12:36:54.962000 UTC,3,-,0,0,FALSE,FALSE,a,1.4.9,,,,replay,2023-12-01 12:36:55.510000 UTC,0,0,,,,,,,
2023-12-01 12:36:55.492000 UTC,141,13754,465896151762627960|,16222258|,a8880162,u,,"106.101.194.222, 3.37.236.216",2023-12-01 12:36:54.962000 UTC,1,-,0,0,FALSE,FALSE,a,1.4.9,,,,replay,2023-12-01 12:36:55.492000 UTC,0,0,,,,,,,
2023-12-01 12:36:44.167000 UTC,141,13754,465896151762627960|,16222258|,a8880162,u,,"106.101.194.222, 3.37.236.216",2023-12-01 12:36:26.474000 UTC,17246,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:00:12.896000 UTC,,replay,2023-12-01 12:36:44.167000 UTC,0,0,,,,,,,
2023-12-01 12:36:34.118000 UTC,141,13754,465896151762627960|,16222258|,a8880162,u,,"106.101.194.222, 13.124.154.181",2023-12-01 12:36:26.474000 UTC,7180,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:00:02.388000 UTC,,replay,2023-12-01 12:36:34.118000 UTC,0,0,,,,,,,
2023-12-01 12:36:27.016000 UTC,141,13754,465896151762627960|,16222258|,a8880162,u,,"106.101.194.222, 3.37.236.216",2023-12-01 12:36:26.474000 UTC,3,-,0,0,FALSE,FALSE,a,1.4.9,,,,replay,2023-12-01 12:36:27.016000 UTC,0,0,,,,,,,
2023-12-01 12:35:59.608000 UTC,141,13754,559806180840436835|,20463770|,a6804439,u,,"112.184.242.22, 13.124.154.181",2023-12-01 12:35:59.132000 UTC,7,-,0,2,FALSE,FALSE,a,1.4.9,,,,replay,2023-12-01 12:35:59.608000 UTC,0,0,,,,,,,
2023-12-01 12:35:32.032000 UTC,141,13754,2325179840032601851|,13520425|,aba7314444,u,,"115.20.148.87, 3.37.236.216",2023-12-01 12:35:22.966000 UTC,9095,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:00:02.685000 UTC,,replay,2023-12-01 12:35:32.032000 UTC,0,0,,,,,,,
2023-12-01 12:35:22.929000 UTC,141,13754,2325179840032601851|,13520425|,aba7314444,u,,"115.20.148.87, 3.37.236.216",2023-12-01 12:35:22.966000 UTC,10,-,0,0,FALSE,FALSE,a,1.4.9,,,,replay,2023-12-01 12:35:22.929000 UTC,0,0,,,,,,,
2023-12-01 12:31:59.564000 UTC,141,13458,518147641017373071|,18256609|,aba6444447,u,,"118.235.11.195, 13.124.154.181",2023-12-01 12:31:59.863000 UTC,2,-,0,0,FALSE,FALSE,a,1.4.9,,,,replay,2023-12-01 12:31:59.564000 UTC,0,0,,,,,,,
2023-12-01 12:29:49.749000 UTC,141,13754,404414763159344903|,11162366|,a3323788,u,,"211.204.242.212, 13.124.154.181",2023-12-01 12:25:29.475000 UTC,260427,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:40:48.126000 UTC,,replay,2023-12-01 12:29:49.749000 UTC,0,0,,,,,,,
2023-12-01 12:29:48.759000 UTC,141,13754,404414763159344903|,11162366|,a3323788,u,,"211.204.242.212, 3.37.236.216",2023-12-01 12:25:29.475000 UTC,259436,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:40:48.126000 UTC,,replay,2023-12-01 12:29:48.759000 UTC,0,0,,,,,,,
2023-12-01 12:29:47.769000 UTC,141,13754,404414763159344903|,11162366|,a3323788,u,,"211.204.242.212, 3.37.236.216",2023-12-01 12:25:29.475000 UTC,258502,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:40:48.126000 UTC,,replay,2023-12-01 12:29:47.769000 UTC,0,0,,,,,,,
2023-12-01 12:29:45.664000 UTC,141,13754,531402817807271380|,19820837|,bb2574175,u,,"119.149.136.62, 13.124.154.181",2023-12-01 12:29:38.563000 UTC,6660,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:00:02.685000 UTC,,replay,2023-12-01 12:29:45.664000 UTC,0,0,,,,,,,
2023-12-01 12:29:44.988000 UTC,141,13754,404414763159344903|,11162366|,a3323788,u,,"211.204.242.212, 3.37.236.216",2023-12-01 12:25:29.475000 UTC,255730,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:38:41.558000 UTC,,replay,2023-12-01 12:29:44.988000 UTC,0,0,,,,,,,
2023-12-01 12:29:44.192000 UTC,141,13754,404414763159344903|,11162366|,a3323788,u,,"211.204.242.212, 13.124.154.181",2023-12-01 12:25:29.475000 UTC,254920,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:38:41.558000 UTC,,replay,2023-12-01 12:29:44.192000 UTC,0,0,,,,,,,
2023-12-01 12:29:39.497000 UTC,141,13754,404414763159344903|,11162366|,a3323788,u,,"211.204.242.212, 13.124.154.181",2023-12-01 12:25:29.475000 UTC,250162,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:43:35.823000 UTC,,replay,2023-12-01 12:29:39.497000 UTC,0,0,,,,,,,
2023-12-01 12:29:39.054000 UTC,141,13754,531402817807271380|,19820837|,bb2574175,u,,"119.149.136.62, 13.124.154.181",2023-12-01 12:29:38.563000 UTC,6,-,0,0,FALSE,FALSE,a,1.4.9,,,,replay,2023-12-01 12:29:39.054000 UTC,0,0,,,,,,,
2023-12-01 12:29:34.782000 UTC,141,13754,404414763159344903|,11162366|,a3323788,u,,"211.204.242.212, 13.124.154.181",2023-12-01 12:25:29.475000 UTC,245452,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:41:58.161000 UTC,,replay,2023-12-01 12:29:34.782000 UTC,0,0,,,,,,,
2023-12-01 12:29:30.754000 UTC,141,13754,404414763159344903|,11162366|,a3323788,u,,"211.204.242.212, 3.37.236.216",2023-12-01 12:25:29.475000 UTC,241409,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:36:37.291000 UTC,,replay,2023-12-01 12:29:30.754000 UTC,0,0,,,,,,,
2023-12-01 12:29:26.925000 UTC,141,13754,404414763159344903|,11162366|,a3323788,u,,"211.204.242.212, 3.37.236.216",2023-12-01 12:25:29.475000 UTC,237552,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:36:33.129000 UTC,,replay,2023-12-01 12:29:26.925000 UTC,0,0,,,,,,,
2023-12-01 12:29:21.363000 UTC,141,13754,404414763159344903|,11162366|,a3323788,u,,"211.204.242.212, 3.37.236.216",2023-12-01 12:25:29.475000 UTC,232077,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:34:53.934000 UTC,,replay,2023-12-01 12:29:21.363000 UTC,0,0,,,,,,,
2023-12-01 12:29:18.193000 UTC,141,13754,404414763159344903|,11162366|,a3323788,u,,"211.204.242.212, 3.37.236.216",2023-12-01 12:25:29.475000 UTC,228733,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:30:52.094000 UTC,,replay,2023-12-01 12:29:18.193000 UTC,0,0,,,,,,,
2023-12-01 12:29:12.812000 UTC,141,13754,404414763159344903|,11162366|,a3323788,u,,"211.204.242.212, 13.124.154.181",2023-12-01 12:25:29.475000 UTC,223531,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:30:46.471000 UTC,,replay,2023-12-01 12:29:12.812000 UTC,0,0,,,,,,,
2023-12-01 12:29:07.066000 UTC,141,13754,404414763159344903|,11162366|,a3323788,u,,"211.204.242.212, 3.37.236.216",2023-12-01 12:25:29.475000 UTC,217724,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:24:33.625000 UTC,,replay,2023-12-01 12:29:07.066000 UTC,0,0,,,,,,,
2023-12-01 12:29:06.055000 UTC,141,13754,404414763159344903|,11162366|,a3323788,u,,"211.204.242.212, 13.124.154.181",2023-12-01 12:25:29.475000 UTC,216707,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:17:25.251000 UTC,,replay,2023-12-01 12:29:06.055000 UTC,0,0,,,,,,,
2023-12-01 12:29:04.916000 UTC,141,13754,404414763159344903|,11162366|,a3323788,u,,"211.204.242.212, 3.37.236.216",2023-12-01 12:25:29.475000 UTC,215521,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:17:24.243000 UTC,,replay,2023-12-01 12:29:04.916000 UTC,0,0,,,,,,,
2023-12-01 12:28:59.327000 UTC,141,13754,404414763159344903|,11162366|,a3323788,u,,"211.204.242.212, 13.124.154.181",2023-12-01 12:25:29.475000 UTC,209999,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:21:14.959000 UTC,,replay,2023-12-01 12:28:59.327000 UTC,0,0,,,,,,,
2023-12-01 12:28:51.862000 UTC,141,13754,404414763159344903|,11162366|,a3323788,u,,"211.204.242.212, 3.37.236.216",2023-12-01 12:25:29.475000 UTC,202506,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:21:07.583000 UTC,,replay,2023-12-01 12:28:51.862000 UTC,0,0,,,,,,,
2023-12-01 12:28:41.876000 UTC,141,13754,404414763159344903|,11162366|,a3323788,u,,"211.204.242.212, 13.124.154.181",2023-12-01 12:25:29.475000 UTC,192498,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:20:57.961000 UTC,,replay,2023-12-01 12:28:41.876000 UTC,0,0,,,,,,,
2023-12-01 12:28:31.826000 UTC,141,13754,404414763159344903|,11162366|,a3323788,u,,"211.204.242.212, 13.124.154.181",2023-12-01 12:25:29.475000 UTC,182484,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:20:47.249000 UTC,,replay,2023-12-01 12:28:31.826000 UTC,0,0,,,,,,,
2023-12-01 12:28:21.838000 UTC,141,13754,404414763159344903|,11162366|,a3323788,u,,"211.204.242.212, 3.37.236.216",2023-12-01 12:25:29.475000 UTC,172479,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:20:37.767000 UTC,,replay,2023-12-01 12:28:21.838000 UTC,0,0,,,,,,,
2023-12-01 12:28:15.934000 UTC,141,13754,404414763159344903|,11162366|,a3323788,u,,"211.204.242.212, 13.124.154.181",2023-12-01 12:25:29.475000 UTC,166524,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:24:28.417000 UTC,,replay,2023-12-01 12:28:15.934000 UTC,0,0,,,,,,,
2023-12-01 12:28:09.242000 UTC,141,13754,404414763159344903|,11162366|,a3323788,u,,"211.204.242.212, 13.124.154.181",2023-12-01 12:25:29.475000 UTC,159964,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:24:22.117000 UTC,,replay,2023-12-01 12:28:09.242000 UTC,0,0,,,,,,,
2023-12-01 12:27:59.321000 UTC,141,13754,404414763159344903|,11162366|,a3323788,u,,"211.204.242.212, 3.37.236.216",2023-12-01 12:25:29.475000 UTC,149954,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:24:11.587000 UTC,,replay,2023-12-01 12:27:59.321000 UTC,0,0,,,,,,,
2023-12-01 12:27:49.272000 UTC,141,13754,404414763159344903|,11162366|,a3323788,u,,"211.204.242.212, 3.37.236.216",2023-12-01 12:25:29.475000 UTC,139939,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:24:01.851000 UTC,,replay,2023-12-01 12:27:49.272000 UTC,0,0,,,,,,,
2023-12-01 12:27:39.251000 UTC,141,13754,404414763159344903|,11162366|,a3323788,u,,"211.204.242.212, 13.124.154.181",2023-12-01 12:25:29.475000 UTC,129921,-,0,0,FALSE,FALSE,a,1.4.9,,2023-11-30 11:23:51.184000 UTC,,replay,2023-12-01 12:27:39.251000 UTC,0,0,,,,,,,
